drug_name,generic_name
ウチダのキジツＭ,キジツ
トチモトのキジツ,キジツ
キッピ,キッピ
ウチダのキッピＭ,キッピ
トチモトのキッピ,キッピ
キナ末,キナ
キナ,キナ
キョウカツ,キョウカツ
トチモトのキョウカツ,キョウカツ
ツムラの生薬キョウカツ,キョウカツ
高砂キョウカツＭ,キョウカツ
キョウニン,キョウニン
トチモトのキョウニン,キョウニン
高砂キョウニンＭ,キョウニン
ツムラの生薬キョウニン,キョウニン
小島杏仁Ｍ,キョウニン
ホリエ　キョウニンＫ,キョウニン
キンギンカ,キンギンカ
グアヤク脂,グアヤク脂
クコシ,クコシ
クコヨウ,クコヨウ
クジン末,クジン
クジン,クジン
ツムラの生薬クジン,クジン
トチモトのクジン,クジン
ホリエ　クジンＫ,クジン
高砂クジンＭ,クジン
ケイガイ,ケイガイ
小島荊芥Ｍ,ケイガイ
高砂ケイガイＭ,ケイガイ
トチモトのケイガイ,ケイガイ
ホリエ　ケイガイＫ,ケイガイ
ケイヒ末,ケイヒ
ケイヒ,ケイヒ
ウチダのケイヒＭ,ケイヒ
高砂ケイヒＭ,ケイヒ
ツムラの生薬ケイヒ,ケイヒ
トチモトのケイヒ,ケイヒ
ホリエ　ケイヒＫ,ケイヒ
ケツメイシ,ケツメイシ
ケンゴシ,ケンゴシ
ゲンジン,ゲンジン
ゲンチアナ末,ゲンチアナ
ゲンチアナ末「ケンエー」,ゲンチアナ
ゲンチアナ,ゲンチアナ
ゲンノショウコ末,ゲンノショウコ
ゲンノショウコ,ゲンノショウコ
コウカ,コウカ
高砂コウカＭ,コウカ
ツムラの生薬コウカ,コウカ
トチモトのコウカ,コウカ
ホリエ　コウカＫ,コウカ
コウジン,コウジン
ウチダのコウジンＭ,コウジン
トチモトのコウジン,コウジン
ウチダのコウジン末Ｍ,コウジン
花扇コウジン末,コウジン
コウジン末鈴,コウジン
正官庄コウジン末,コウジン
高砂コウジン末Ｍ,コウジン
ツムラの生薬コウジン末（調剤用）,コウジン
トチモトのコウジン末ＡＭ,コウジン
ホンゾウコウジン末,コウジン
コウブシ末,コウブシ
高砂コウブシ末Ｍ,コウブシ
トチモトのコウブシ末,コウブシ
コウブシ,コウブシ
高砂コウブシＭ,コウブシ
ツムラの生薬コウブシ,コウブシ
トチモトのコウブシ,コウブシ
ホリエ　コウブシＫ,コウブシ
コウベイ,コウベイ
コウボク末,コウボク
ウチダのコウボク末Ｍ,コウボク
高砂コウボク末Ｍ,コウボク
コウボク,コウボク
高砂コウボクＭ,コウボク
ツムラの生薬コウボク,コウボク
トチモトのコウボク,コウボク
ホリエ　コウボクＫ,コウボク
コウホン,コウホン
ゴシツ,ゴシツ
小島牛膝Ｍ,ゴシツ
高砂ゴシツＭ,ゴシツ
ツムラの生薬ゴシツ,ゴシツ
トチモトのゴシツ,ゴシツ
ホリエ　ゴシツＫ,ゴシツ
ゴシュユ,ゴシュユ
ゴボウシ,ゴボウシ
ゴミシ,ゴミシ
コロンボ末,コロンボ
コロンボ,コロンボ
コンズランゴ,コンズランゴ
サイコ,サイコ
ウチダのサイコＭ,サイコ
花扇サイコＫ,サイコ
サイコダイコーＭ,サイコ
高砂サイコＭ,サイコ
ツムラの生薬サイコ,サイコ
トチモトのサイコ,サイコ
ツルイのサイコＭ,サイコ
ホリエ　サイコＫ,サイコ
ナカジマ　サイコ,サイコ
サイシン,サイシン
小島細辛Ｍ,サイシン
高砂サイシンＭ,サイシン
ツムラの生薬サイシン,サイシン
トチモトのサイシン,サイシン
ホリエ　サイシンＫ,サイシン
ザクロヒ,ザクロヒ
サフラン,サフラン
ウチダのサフランＭ,サフラン
花扇サフランＫ,サフラン
サフラン鈴,サフラン
サフランダイコーＭ,サフラン
トチモトのサフラン,サフラン
サンキライ末,サンキライ
サンキライ,サンキライ
サンザシ,サンザシ
サンシシ末,サンシシ
高砂サンシシ末Ｍ,サンシシ
トチモトのサンシシ末,サンシシ
サンシシ,サンシシ
高砂サンシシＭ,サンシシ
ツムラの生薬サンシシ,サンシシ
トチモトのサンシシ,サンシシ
ホリエ　サンシシＫ,サンシシ
サンシュユ,サンシュユ
トチモトのサンシュユ,サンシュユ
サンショウ末,サンショウ
サンショウ,サンショウ
高砂サンショウＭ,サンショウ
ツムラの生薬サンショウ,サンショウ
トチモトのサンショウ,サンショウ
サンズコン,サンズコン
サンソウニン,サンソウニン
サンヤク,サンヤク
ウチダのサンヤクＭ,サンヤク
小島山薬Ｍ,サンヤク
トチモトのサンヤク,サンヤク
ジオウ,ジオウ
ウチダのジオウＭ,ジオウ
花扇ジオウＫ,ジオウ
ジオウダイコーＭ,ジオウ
高砂ジオウＭ,ジオウ
ツムラの生薬ジオウ,ジオウ
トチモトのジオウ,ジオウ
ツルイのジオウＭ,ジオウ
ホリエ　ジオウＫ,ジオウ
ナカジマ　ジオウ,ジオウ
シオン,シオン
ジコッピ,ジコッピ
ウチダのジコッピＭ,ジコッピ
トチモトのジコッピ,ジコッピ
高砂ジコッピＭ,ジコッピ
シコン,シコン
シソシ,シソシ
シツリシ,シツリシ
トチモトのシツリシ,シツリシ
シテイ,シテイ
シャクヤク末,シャクヤク
シャクヤク,シャクヤク
ジャショウシ,ジャショウシ
シャジン,シャジン
シャゼンシ,シャゼンシ
小島車前子Ｍ,シャゼンシ
高砂シャゼンシＭ,シャゼンシ
ツムラの生薬シャゼンシ,シャゼンシ
トチモトのシャゼンシ,シャゼンシ
シャゼンソウ,シャゼンソウ
ウチダの修治ブシＭ,ブシ
ジュウヤク,ジュウヤク
シュクシャ末,シュクシャ
シュクシャ,シュクシャ
ウチダのシュクシャＭ,シュクシャ
トチモトのシュクシャ,シュクシャ
ショウキョウ末,ショウキョウ
ショウキョウ,ショウキョウ
高砂ショウキョウＭ,ショウキョウ
ツムラの生薬ショウキョウ,ショウキョウ
トチモトのショウキョウ,ショウキョウ
ホリエ　ショウキョウＫ,ショウキョウ
ショウズク,ショウズク
ショウズク末,ショウズク
ショウバク,ショウバク
ショウマ,ショウマ
高砂ショウマＭ,ショウマ
トチモトのショウマ,ショウマ
ホリエ　ショウマＫ,ショウマ
シンイ,シンイ
ウチダのシンイＭ,シンイ
トチモトのシンイ,シンイ
ツムラの生薬シンイ,シンイ
高砂シンイＭ,シンイ
セキショウシ,セキショウシ
セッコウ,セッコウ
セネガ末,セネガ
セネガ,セネガ
センキュウ末,センキュウ
センキュウ,センキュウ
ゼンコ,ゼンコ
センコツ,センコツ
センタイ,センタイ
トチモトのセンタイ,センタイ
高砂センタイＭ,センタイ
センナ末,センナ
センナ,センナ
センブリ末,センブリ
センブリ,センブリ
ソウジュツ末,ソウジュツ
高砂ソウジュツ末Ｍ,ソウジュツ
トチモトのソウジュツ末,ソウジュツ
ソウジュツ,ソウジュツ
ウチダのソウジュツＭ,ソウジュツ
花扇ソウジュツＫ,ソウジュツ
ソウジュツダイコーＭ,ソウジュツ
高砂ソウジュツＭ,ソウジュツ
ツムラの生薬ソウジュツ,ソウジュツ
トチモトのソウジュツ,ソウジュツ
ツルイのソウジュツＭ,ソウジュツ
ホリエ　ソウジュツＫ,ソウジュツ
ナカジマ　ソウジュツ,ソウジュツ
ソウハクヒ,ソウハクヒ
高砂ソウハクヒＭ,ソウハクヒ
ツムラの生薬ソウハクヒ,ソウハクヒ
トチモトのソウハクヒ,ソウハクヒ
ソボク,ソボク
ソヨウ,ソヨウ
高砂ソヨウＭ,ソヨウ
ツムラの生薬ソヨウ,ソヨウ
トチモトのソヨウ,ソヨウ
ダイオウ末,ダイオウ
高砂ダイオウ末Ｍ,ダイオウ
トチモトのダイオウ末,ダイオウ
三和ダイオウ末,ダイオウ
ダイオウ,ダイオウ
高砂ダイオウＭ,ダイオウ
ツムラの生薬ダイオウ,ダイオウ
トチモトのダイオウ,ダイオウ
タイソウ,タイソウ
ダイフクヒ,ダイフクヒ
タクシャ末,タクシャ
高砂タクシャ末Ｍ,タクシャ
トチモトのタクシャ末,タクシャ
タクシャ,タクシャ
小島沢瀉Ｍ,タクシャ
高砂タクシャＭ,タクシャ
ツムラの生薬タクシャ,タクシャ
トチモトのタクシャ,タクシャ
ホリエ　タクシャＫ,タクシャ
チクジョ,チクジョ
トチモトのチクジョ,チクジョ
チクセツニンジン末,チクセツニンジン
チクセツニンジン,チクセツニンジン
チモ,チモ
ウチダのチモＭ,チモ
チョウジ末,チョウジ
チョウジ,チョウジ
チョウトウコウ,チョウトウコウ
トチモトのチョウトウコウ,チョウトウコウ
ツムラの生薬チョウトウコウ,チョウトウコウ
高砂チョウトウコウＭ,チョウトウコウ
チョレイ,チョレイ
チンピ,チンピ
ツムラの生薬チンピ,チンピ
トチモトのチンピ,チンピ
高砂チンピＭ,チンピ
ホリエ　チンピＫ,チンピ
テンナンショウ,テンナンショウ
トチモトのテンナンショウ,テンナンショウ
テンマ末,テンマ
テンマ,テンマ
テンモンドウ,テンモンドウ
トウガシ,トウガシ
ウチダのトウガシＭ,トウガシ
トウガラシ末,トウガラシ
トウガラシ,トウガラシ
トウキ末,トウキ
トウキ,トウキ
ウチダのトウキＭ,トウキ
花扇トウキＫ,トウキ
トウキダイコーＭ,トウキ
小島当帰Ｍ,トウキ
ツムラの生薬トウキ,トウキ
トチモトのトウキ,トウキ
トウドクカツ,トウドクカツ
トウニン,トウニン
トウヒ末,トウヒ
トウヒ,トウヒ
ドクカツ,ドクカツ
ウチダのドクカツＭ,ドクカツ
トコン末,トコン
トコン,トコン
ドベッコウ,ドベッコウ
トラガント末,トラガント
トラガント,トラガント
ナンテンジツ,ナンテンジツ
ニガキ末,ニガキ
ニガキ,ニガキ
ニクズク,ニクズク
ニンジン,ニンジン
ニンドウ,ニンドウ
トチモトのニンドウ,ニンドウ
バイモ,バイモ
バクモンドウ,バクモンドウ
小島麦門冬Ｍ,バクモンドウ
高砂バクモンドウＭ,バクモンドウ
ツムラの生薬バクモンドウ,バクモンドウ
トチモトのバクモンドウ,バクモンドウ
ホリエ　バクモンドウＫ,バクモンドウ
ハッカ,ハッカ
トチモトのハッカ,ハッカ
高砂ハッカＭ,ハッカ
ツムラの生薬ハッカ,ハッカ
ホリエ　ハッカＫ,ハッカ
ハマボウフウ,ハマボウフウ
ハンゲ,ハンゲ
ウチダのハンゲＭ,ハンゲ
花扇ハンゲＫ,ハンゲ
ハンゲダイコーＭ,ハンゲ
高砂ハンゲＭ,ハンゲ
ツムラの生薬ハンゲ,ハンゲ
トチモトのハンゲ,ハンゲ
ツルイのハンゲＭ,ハンゲ
ホリエ　ハンゲＫ,ハンゲ
ナカジマ　ハンゲ,ハンゲ
ヒシノミ,ヒシノミ
ビャクゴウ,ビャクゴウ
トチモトのビャクゴウ,ビャクゴウ
ビャクシ,ビャクシ
高砂ビャクシＭ,ビャクシ
ツムラの生薬ビャクシ,ビャクシ
トチモトのビャクシ,ビャクシ
ビャクジュツ末,ビャクジュツ
ビャクジュツ,ビャクジュツ
ウチダのビャクジュツＭ,ビャクジュツ
花扇ビャクジュツＫ,ビャクジュツ
ビワヨウ,ビワヨウ
トチモトのビワヨウ,ビワヨウ
ビンロウジ末,ビンロウジ
ビンロウジ,ビンロウジ
高砂ビンロウジＭ,ビンロウジ
トチモトのビンロウジ,ビンロウジ
ホリエ　ビンロウジＫ,ビンロウジ
ブクリョウ末,ブクリョウ
高砂ブクリョウ末Ｍ,ブクリョウ
トチモトのブクリョウ末,ブクリョウ
ブクリョウ,ブクリョウ
ウチダのブクリョウＭ,ブクリョウ
花扇ブクリョウＫ,ブクリョウ
ブクリョウダイコーＭ,ブクリョウ
高砂ブクリョウＭ,ブクリョウ
ツムラの生薬ブクリョウ,ブクリョウ
トチモトのブクリョウ,ブクリョウ
ツルイのブクリョウＭ,ブクリョウ
ホリエ　ブクリョウＫ,ブクリョウ
ナカジマ　ブクリョウ,ブクリョウ
ウチダの附子,ブシ
ボウイ,ボウイ
ボウコン,ボウコン
ボウフウ,ボウフウ
トチモトのボウフウ,ボウフウ
ツムラの生薬ボウフウ,ボウフウ
高砂ボウフウＭ,ボウフウ
ウチダの炮附子,ブシ
トチモトのホウブシ,ブシ
花扇加工ブシＫ,ブシ
ボクソク,ボクソク
ボタンピ末,ボタンピ
高砂ボタンピ末Ｍ,ボタンピ
トチモトのボタンピ末,ボタンピ
ボタンピ,ボタンピ
ボレイ末,ボレイ
高砂ボレイ末Ｍ,ボレイ
トチモトのボレイ末,ボレイ
ボレイ,ボレイ
マオウ,マオウ
高砂マオウＭ,マオウ
ツムラの生薬マオウ,マオウ
トチモトのマオウ,マオウ
ホリエ　マオウＫ,マオウ
マシニン,マシニン
トチモトのマシニン,マシニン
マンケイシ,マンケイシ
トチモトのマンケイシ,マンケイシ
モクツウ,モクツウ
高砂モクツウＭ,モクツウ
ツムラの生薬モクツウ,モクツウ
トチモトのモクツウ,モクツウ
ホリエ　モクツウＫ,モクツウ
モッカ,モッカ
モッコウ,モッコウ
高砂モッコウＭ,モッコウ
トチモトのモッコウ,モッコウ
ホリエ　モッコウＫ,モッコウ
モッコウ末,モッコウ
ヤクチ,ヤクチ
ウチダのヤクチＭ,ヤクチ
高砂ヤクチＭ,ヤクチ
トチモトのヤクチ,ヤクチ
ヤクモソウ,ヤクモソウ
ヨウバイヒ末,ヨウバイヒ
ヨウバイヒ,ヨウバイヒ
ヨクイニン末,ヨクイニン
ヨクイニン,ヨクイニン
高砂ヨクイニンＭ,ヨクイニン
ツムラの生薬ヨクイニン,ヨクイニン
トチモトのヨクイニン,ヨクイニン
ホリエ　ヨクイニンＫ,ヨクイニン
リュウガンニク,リュウガンニク
トチモトのリュウガンニク,リュウガンニク
リュウコツ,リュウコツ
花扇リュウコツＫ,リュウコツ
小島龍骨Ｍ,リュウコツ
高砂リュウコツＭ,リュウコツ
ツムラの生薬リュウコツ,リュウコツ
トチモトのリュウコツ,リュウコツ
ホリエ　リュウコツＫ,リュウコツ
リュウタン末,リュウタン
リュウタン,リュウタン
リョウキョウ,リョウキョウ
レンギョウ,レンギョウ
小島連翹Ｍ,レンギョウ
高砂レンギョウＭ,レンギョウ
ツムラの生薬レンギョウ,レンギョウ
トチモトのレンギョウ,レンギョウ
ホリエ　レンギョウＫ,レンギョウ
レンニク,レンニク
ロートコン,ロートコン
ワキョウカツ,ワキョウカツ
ワコウホン,ワコウホン
トチュウ,トチュウ
トチモトのトチュウ,トチュウ
バクガ,バクガ
チャヨウ,チャヨウ
ゴマ,ゴマ
コウイ,コウイ
コタロー安中散エキス細粒,安中散エキス
〔東洋〕安中散料エキス細粒,安中散エキス
クラシエ安中散料エキス細粒,安中散エキス
オースギ安中散料エキスＧ,安中散エキス
ＪＰＳ安中散料エキス顆粒〔調剤用〕,安中散エキス
ツムラ安中散エキス顆粒（医療用）,安中散エキス
本草安中散料エキス顆粒－Ｍ,安中散エキス
オースギ安中散料エキスＴ錠,安中散エキス
コタロー安中散エキスカプセル,安中散エキス
ツムラ胃苓湯エキス顆粒（医療用）,胃苓湯エキス
コタロー茵ちん蒿湯エキス細粒,茵ちん蒿湯エキス
クラシエ茵ちん蒿湯エキス細粒,茵ちん蒿湯エキス
オースギ茵ちん蒿湯エキスＧ,茵ちん蒿湯エキス
ツムラ茵ちん蒿湯エキス顆粒（医療用）,茵ちん蒿湯エキス
コタロー茵ちん蒿湯エキスカプセル,茵ちん蒿湯エキス
ツムラ茵ちん五苓散エキス顆粒（医療用）,茵ちん五苓散エキス
コタロー温経湯エキス細粒,温経湯エキス
ツムラ温経湯エキス顆粒（医療用）,温経湯エキス
コタロー温清飲エキス細粒,温清飲エキス
ジュンコウ　温清飲ＦＣエキス細粒　医療用,温清飲エキス
〔東洋〕温清飲エキス細粒,温清飲エキス
クラシエ温清飲エキス細粒,温清飲エキス
オースギ温清飲エキスＧ,温清飲エキス
ツムラ温清飲エキス顆粒（医療用）,温清飲エキス
本草温清飲エキス顆粒－Ｍ,温清飲エキス
コタロー越婢加朮湯エキス細粒,越婢加朮湯エキス
ＪＰＳ越婢加朮湯エキス顆粒〔調剤用〕,越婢加朮湯エキス
ツムラ越婢加朮湯エキス顆粒（医療用）,越婢加朮湯エキス
〔東洋〕黄耆建中湯エキス細粒,黄耆建中湯エキス
ツムラ黄耆建中湯エキス顆粒（医療用）,黄耆建中湯エキス
三和黄ごん湯エキス細粒,黄ごん湯エキス
コタロー黄連湯エキス細粒,黄連湯エキス
〔東洋〕黄連湯エキス細粒,黄連湯エキス
太虎堂の黄連湯エキス顆粒,黄連湯エキス
ツムラ黄連湯エキス顆粒（医療用）,黄連湯エキス
コタロー黄連解毒湯エキス細粒,黄連解毒湯エキス
三和黄連解毒湯エキス細粒,黄連解毒湯エキス
ジュンコウ　黄連解毒湯ＦＣエキス細粒　医療用,黄連解毒湯エキス
〔東洋〕黄連解毒湯エキス細粒,黄連解毒湯エキス
クラシエ黄連解毒湯エキス細粒,黄連解毒湯エキス
オースギ黄連解毒湯エキスＧ,黄連解毒湯エキス
ＪＰＳ黄連解毒湯エキス顆粒〔調剤用〕,黄連解毒湯エキス
太虎堂の黄連解毒湯エキス顆粒,黄連解毒湯エキス
ツムラ黄連解毒湯エキス顆粒（医療用）,黄連解毒湯エキス
本草黄連解毒湯エキス顆粒－Ｍ,黄連解毒湯エキス
オースギ黄連解毒湯エキスＴ錠,黄連解毒湯エキス
クラシエ黄連解毒湯エキス錠,黄連解毒湯エキス
コタロー黄連解毒湯エキスカプセル,黄連解毒湯エキス
コタロー乙字湯エキス細粒,乙字湯エキス
三和乙字湯エキス細粒,乙字湯エキス
ジュンコウ　乙字湯ＦＣエキス細粒　医療用,乙字湯エキス
クラシエ乙字湯エキス細粒,乙字湯エキス
オースギ乙字湯エキスＧ,乙字湯エキス
ＪＰＳ乙字湯エキス顆粒〔調剤用〕,乙字湯エキス
太虎堂の乙字湯エキス顆粒,乙字湯エキス
ツムラ乙字湯エキス顆粒（医療用）,乙字湯エキス
本草乙字湯エキス顆粒－Ｍ,乙字湯エキス
コタロー葛根湯エキス細粒,葛根湯エキス
三和葛根湯エキス細粒,葛根湯エキス
ジュンコウ　葛根湯ＦＣエキス細粒　医療用,葛根湯エキス
〔東洋〕葛根湯エキス細粒,葛根湯エキス
クラシエ葛根湯エキス細粒,葛根湯エキス
オースギ葛根湯エキスＧ,葛根湯エキス
ＪＰＳ葛根湯エキス顆粒〔調剤用〕,葛根湯エキス
太虎堂の葛根湯エキス顆粒,葛根湯エキス
ツムラ葛根湯エキス顆粒（医療用）,葛根湯エキス
本草葛根湯エキス顆粒－Ｍ,葛根湯エキス
オースギ葛根湯エキスＴ錠,葛根湯エキス
クラシエ葛根湯エキス錠Ｔ,葛根湯エキス
三和葛根加朮附湯エキス細粒,葛根加朮附湯エキス
コタロー葛根湯加辛夷川きゅうエキス細粒,葛根湯加川きゅう辛夷エキス
〔東洋〕葛根湯加川きゅう辛夷エキス細粒,葛根湯加川きゅう辛夷エキス
クラシエ葛根湯加川きゅう辛夷エキス細粒,葛根湯加川きゅう辛夷エキス
オースギ葛根湯加川きゅう辛夷エキスＧ,葛根湯加川きゅう辛夷エキス
ＪＰＳ葛根湯加川きゅう辛夷エキス顆粒〔調剤用〕,葛根湯加川きゅう辛夷エキス
ツムラ葛根湯加川きゅう辛夷エキス顆粒（医療用）,葛根湯加川きゅう辛夷エキス
本草葛根湯加川きゅう辛夷エキス顆粒－Ｍ,葛根湯加川きゅう辛夷エキス
クラシエ葛根湯加川きゅう辛夷エキス錠,葛根湯加川きゅう辛夷エキス
〔東洋〕加味帰脾湯エキス細粒,加味帰脾湯エキス
クラシエ加味帰脾湯エキス細粒,加味帰脾湯エキス
オースギ加味帰脾湯エキスＧ,加味帰脾湯エキス
太虎堂の加味帰脾湯エキス顆粒,加味帰脾湯エキス
ツムラ加味帰脾湯エキス顆粒（医療用）,加味帰脾湯エキス
クラシエ加味帰脾湯エキス錠,加味帰脾湯エキス
太虎堂の加味逍遙散エキス散,加味逍遙散エキス
コタロー加味逍遙散エキス細粒,加味逍遙散エキス
ジュンコウ　加味逍遙散ＦＣエキス細粒　医療用,加味逍遙散エキス
〔東洋〕加味逍遙散エキス細粒,加味逍遙散エキス
クラシエ加味逍遙散料エキス細粒,加味逍遙散エキス
オースギ加味逍遙散エキスＧ,加味逍遙散エキス
ＪＰＳ加味逍遙散料エキス顆粒〔調剤用〕,加味逍遙散エキス
太虎堂の加味逍遙散エキス顆粒,加味逍遙散エキス
ツムラ加味逍遙散エキス顆粒（医療用）,加味逍遙散エキス
本草加味逍遙散エキス顆粒－Ｍ,加味逍遙散エキス
ジュンコウ　加味逍遙散ＦＣエキス錠　医療用,加味逍遙散エキス
クラシエ甘草湯エキス細粒,甘草湯エキス
コタロー甘麦大棗湯エキス細粒,甘麦大棗湯エキス
オースギ甘麦大棗湯エキスＴＧ,甘麦大棗湯エキス
ツムラ甘麦大棗湯エキス顆粒（医療用）,甘麦大棗湯エキス
ツムラ桔梗湯エキス顆粒（医療用）,桔梗湯エキス
コタロー桔梗石膏エキス細粒,桔梗石膏エキス
ジュンコウ　帰脾湯ＦＣエキス細粒　医療用,帰脾湯エキス
ツムラ帰脾湯エキス顆粒（医療用）,帰脾湯エキス
コタローきゅう帰膠艾湯エキス細粒,きゅう帰膠艾湯エキス
ジュンコウ　きゅう帰膠艾湯ＦＣエキス細粒　医療用,きゅう帰膠艾湯エキス
ツムラきゅう帰膠艾湯エキス顆粒（医療用）,きゅう帰膠艾湯エキス
太虎堂のきゅう帰調血飲エキス顆粒,きゅう帰調血飲エキス
ツムラ牛車腎気丸エキス顆粒（医療用）,牛車腎気丸エキス
コタロー九味檳榔湯エキス細粒,九味檳榔湯エキス
オースギ荊芥連翹湯エキスＧ,荊芥連翹湯エキス
太虎堂の荊芥連翹湯エキス顆粒,荊芥連翹湯エキス
ツムラ荊芥連翹湯エキス顆粒（医療用）,荊芥連翹湯エキス
コタロー桂枝湯エキス細粒,桂枝湯エキス
オースギ桂枝湯エキスＧ,桂枝湯エキス
ＪＰＳ桂枝湯エキス顆粒〔調剤用〕,桂枝湯エキス
ツムラ桂枝湯エキス顆粒（医療用）,桂枝湯エキス
本草桂枝湯エキス顆粒－Ｓ,桂枝湯エキス
〔東洋〕桂枝加黄耆湯エキス細粒,桂枝加黄耆湯エキス
〔東洋〕桂枝加葛根湯エキス細粒,桂枝加葛根湯エキス
〔東洋〕桂枝加厚朴杏仁湯エキス細粒,桂枝加厚朴杏仁湯エキス
コタロー桂枝加芍薬湯エキス細粒,桂枝加芍薬湯エキス
ジュンコウ　桂枝加芍薬湯ＦＣエキス細粒　医療用,桂枝加芍薬湯エキス
〔東洋〕桂枝加芍薬湯エキス細粒,桂枝加芍薬湯エキス
クラシエ桂枝加芍薬湯エキス細粒,桂枝加芍薬湯エキス
オースギ桂枝加芍薬湯エキスＧ,桂枝加芍薬湯エキス
ツムラ桂枝加芍薬湯エキス顆粒（医療用）,桂枝加芍薬湯エキス
本草桂枝加芍薬湯エキス顆粒－Ｍ,桂枝加芍薬湯エキス
クラシエ桂枝加芍薬湯エキス錠,桂枝加芍薬湯エキス
ツムラ桂枝加芍薬大黄湯エキス顆粒（医療用）,桂枝加芍薬大黄湯エキス
コタロー桂枝加朮附湯エキス細粒,桂枝加朮附湯エキス
三和桂枝加朮附湯エキス細粒,桂枝加朮附湯エキス
ＪＰＳ桂枝加朮附湯エキス顆粒〔調剤用〕,桂枝加朮附湯エキス
ツムラ桂枝加朮附湯エキス顆粒（医療用）,桂枝加朮附湯エキス
コタロー桂枝加竜骨牡蛎湯エキス細粒,桂枝加竜骨牡蛎湯エキス
クラシエ桂枝加竜骨牡蛎湯エキス細粒,桂枝加竜骨牡蛎湯エキス
オースギ桂枝加竜骨牡蛎湯エキスＧ,桂枝加竜骨牡蛎湯エキス
ツムラ桂枝加竜骨牡蛎湯エキス顆粒（医療用）,桂枝加竜骨牡蛎湯エキス
クラシエ桂枝加苓朮附湯エキス細粒,桂枝加苓朮附湯エキス
オースギ桂枝加苓朮附湯エキスＧ,桂枝加苓朮附湯エキス
クラシエ桂枝加苓朮附湯エキス錠,桂枝加苓朮附湯エキス
クラシエ桂枝人参湯エキス細粒,桂枝人参湯エキス
ツムラ桂枝人参湯エキス顆粒（医療用）,桂枝人参湯エキス
コタロー桂枝茯苓丸料エキス細粒,桂枝茯苓丸エキス
三和桂枝茯苓丸料エキス細粒,桂枝茯苓丸エキス
ジュンコウ　桂枝茯苓丸料ＦＣエキス細粒　医療用,桂枝茯苓丸エキス
〔東洋〕桂枝茯苓丸料エキス細粒,桂枝茯苓丸エキス
クラシエ桂枝茯苓丸料エキス細粒,桂枝茯苓丸エキス
オースギ桂枝茯苓丸料エキスＧ,桂枝茯苓丸エキス
ＪＰＳ桂枝茯苓丸料エキス顆粒〔調剤用〕,桂枝茯苓丸エキス
太虎堂の桂枝茯苓丸料エキス顆粒,桂枝茯苓丸エキス
ツムラ桂枝茯苓丸エキス顆粒（医療用）,桂枝茯苓丸エキス
本草桂枝茯苓丸料エキス顆粒－Ｍ,桂枝茯苓丸エキス
クラシエ桂枝茯苓丸料エキス錠,桂枝茯苓丸エキス
ツムラ桂枝茯苓丸加よく苡仁エキス顆粒（医療用）,桂枝茯苓丸加よく苡仁エキス
三和桂芍知母湯エキス細粒,桂芍知母湯エキス
〔東洋〕啓脾湯エキス細粒,啓脾湯エキス
ツムラ啓脾湯エキス顆粒（医療用）,啓脾湯エキス
〔東洋〕桂麻各半湯エキス細粒,桂麻各半湯エキス
コタロー香蘇散エキス細粒,香蘇散エキス
ツムラ香蘇散エキス顆粒（医療用）,香蘇散エキス
クラシエ五虎湯エキス細粒,五虎湯エキス
ツムラ五虎湯エキス顆粒（医療用）,五虎湯エキス
オースギ五虎湯エキス錠,五虎湯エキス
コタロー五積散エキス細粒,五積散エキス
ツムラ五積散エキス顆粒（医療用）,五積散エキス
コタロー呉茱萸湯エキス細粒,呉茱萸湯エキス
ジュンコウ　呉茱萸湯ＦＣエキス細粒　医療用,呉茱萸湯エキス
太虎堂の呉茱萸湯エキス顆粒,呉茱萸湯エキス
ツムラ呉茱萸湯エキス顆粒（医療用）,呉茱萸湯エキス
〔東洋〕五淋散エキス細粒,五淋散エキス
ツムラ五淋散エキス顆粒（医療用）,五淋散エキス
本草五苓散顆粒－Ｒ,五苓散
コタロー五苓散料エキス細粒,五苓散エキス
三和五苓散料エキス細粒,五苓散エキス
ジュンコウ　五苓散料ＦＣエキス細粒　医療用,五苓散エキス
〔東洋〕五苓散料エキス細粒,五苓散エキス
クラシエ五苓散料エキス細粒,五苓散エキス
ＪＰＳ五苓散料エキス顆粒〔調剤用〕,五苓散エキス
太虎堂の五苓散料エキス顆粒,五苓散エキス
ツムラ五苓散エキス顆粒（医療用）,五苓散エキス
クラシエ五苓散料エキス錠,五苓散エキス
コタロー柴陥湯エキス細粒,柴陥湯エキス
太虎堂の柴陥湯エキス顆粒,柴陥湯エキス
ツムラ柴陥湯エキス顆粒（医療用）,柴陥湯エキス
コタロー柴胡加竜骨牡蛎湯エキス細粒,柴胡加竜骨牡蛎湯エキス
ジュンコウ　柴胡加龍骨牡蠣湯ＦＣエキス細粒　医療用,柴胡加竜骨牡蛎湯エキス
クラシエ柴胡加竜骨牡蛎湯エキス細粒,柴胡加竜骨牡蛎湯エキス
オースギ柴胡加竜骨牡蛎湯エキスＧ,柴胡加竜骨牡蛎湯エキス
ＪＰＳ柴胡加竜骨牡蛎湯エキス顆粒〔調剤用〕,柴胡加竜骨牡蛎湯エキス
太虎堂の柴胡加竜骨牡蛎湯エキス顆粒,柴胡加竜骨牡蛎湯エキス
ツムラ柴胡加竜骨牡蛎湯エキス顆粒（医療用）,柴胡加竜骨牡蛎湯エキス
